Mag
939.565;0;-126.311;186.545;0.176593
939.565;0;-103.834;-307.031;11.9183
939.565;0;397.537;-331.917;7.82448
939.565;0;-26.2467;-284.026;53.9643
939.565;0;320.425;184.9;12.8728
939.565;0;-154.944;-343.999;1.74551
938.272;1;43.4989;-173.063;10.6409
0.510999;-1;43.1064;-173.017;0.00169507
134.977;0;140.427;396.097;174.153
939.565;0;-54.3126;249.084;1.22445
939.565;0;-121.032;-118.846;3.85824
939.565;0;334.595;293.266;0.628031
939.565;0;-317.921;334.603;1.28571
0;0;157.427;141.436;1.32443
939.565;0;-260.129;466.111;1.54457
134.977;0;294.164;-317.204;396.694
939.565;0;-39.4785;-234.36;3.24721
939.565;0;-146.444;-310.622;2.40509
939.565;0;323.522;249.209;8.4245
939.565;0;-109.76;315.794;14.914
939.565;0;-82.2923;156.413;31.4797
939.565;0;-173.812;60.4296;25.376
939.565;0;-37.8847;-170.895;1.74173
939.565;0;148.582;-54.7321;121.922
939.565;0;396.059;-146.812;84.9097
939.565;0;-372.471;-279.667;20.283
939.565;0;201.549;4.53609;172.891
134.977;0;47.6352;-77.3942;317.033
139.57;1;24.4973;-117.759;695.906
939.565;0;176.731;-275.175;1.03747
0;0;-62.318;109.575;1.15993
939.565;0;-154.178;-485.498;204.637
939.565;0;288.424;-22.5578;1.61141
939.565;0;102.576;-492.934;3.15209
938.272;1;104.816;36.7209;15.4827
0.510999;-1;104.208;35.5228;0.00405771
939.565;0;309.174;-163.455;766.363
