# Parameters: 45 100 10 
# p=10000MeV/c
# L=45cm Pb=100%m d=11.34
0;0;57.1202;190;-241.503;0.49032
939.565;0;-168.206;190;45.9905;2.50406
939.565;0;55.8957;190;-211.759;8.82807
939.565;0;-194.958;190;-79.2233;19.5952
939.565;0;-118.795;190;-194.83;16.9892
939.565;0;-234.862;190;143.942;10.0591
939.565;0;-52.7974;190;-97.3919;0.967312
939.565;0;105.117;190;-14.1643;1.20131
939.565;0;-26.8102;190;-30.6018;2.96969
939.565;0;-158.928;190;300.69;117.132
939.565;0;110.288;190;-65.7454;46.5421
939.565;0;-13.2036;190;-26.9898;0.553877
939.565;0;-179.709;190;10.47;6.37735
939.565;0;39.6786;190;103.973;44.7848
938.272;1;87.5808;190;350.784;26.8236
939.565;0;-139.154;190;180.248;11.3982
939.565;0;22.6958;190;49.9859;45.5764
939.565;0;-114.882;190;-12.1406;6.28629
939.565;0;-112.126;190;141.557;0.297489
939.565;0;-123.881;190;244.129;1.4812
939.565;0;181.839;190;80.0924;1.62965
134.977;0;111.983;190;389.783;391.588
134.977;0;159.514;190;140.069;141.258
939.565;0;190.56;190;188.995;7.35683
547.862;0;-204.7;190;321.668;293.332
