# Parameters: 10 10 10 
# p=10000MeV/c
# L=10cm Pb=10%m d=9.91642
NN
939.565;0;-145.114;190;230.569;0.75473
NN
939.565;0;-53.5744;190;-51.2252;21.4408
0;0;-386.475;190;281.047;1.11936
0;0;-181.555;190;284.006;1.21846
NN
939.565;0;-84.089;190;5.06902;0.474271
NN
939.565;0;-0.909924;190;-135.09;43.9967
NN
939.565;0;97.6171;190;235.565;138.252
NN
939.565;0;-462.223;190;90.8968;36.8591
NN
939.565;0;-8.89528;190;255.771;41.2511
NN
939.565;0;199.81;190;411.606;110.133
938.272;1;-61.2755;190;302.092;132.293
0.510999;-1;-62.1228;192.877;305.166;0.00498187
NN
939.565;0;256.528;190;-386.526;75.3805
NN
939.565;0;-406.977;190;51.5925;0.141982
NN
939.565;0;-93.4674;190;99.168;1.24218
NN
939.565;0;-438.408;190;14.3466;1.61341
NN
939.565;0;166.857;190;185.281;2.97878
NN
939.565;0;17.6543;190;82.7337;4.77966
NN
939.565;0;-272.294;190;480.737;3.80324
NN
939.565;0;-148.052;190;232.226;6.21581
NN
939.565;0;57.9337;190;81.9458;0.892948
NN
939.565;0;138.757;190;174.548;1.12161
NN
939.565;0;492.134;190;358.213;0.668347
938.272;1;-61.1406;190;469.372;11.1869
0;0;-29.0232;190;-56.2084;3.18878
0;0;-15.3788;190;-371.057;0.334594
NN
939.565;0;-335.353;190;92.6471;0.449155
NN
939.565;0;125.944;190;-0.0365803;0.580447
NN
939.565;0;48.5455;190;-144.204;3.34798
NN
939.565;0;285.194;190;-339.586;1.7091
NN
939.565;0;328.167;190;-33.5696;1.19819
NN
939.565;0;271.849;190;180.653;17.1151
NN
939.565;0;-171.529;190;62.406;9.53796
NN
939.565;0;-44.9927;190;10.6971;42.9389
NN
939.565;0;-39.7129;190;-148.118;34.3645
NN
939.565;0;-2.28297;190;44.9558;93.9363
NN
939.565;0;-40.0779;190;175.646;18.424
NN
939.565;0;310.859;190;-64.4236;0.157646
NN
939.565;0;30.629;190;56.5142;1.33034
0;0;149.523;190;107.639;0.880381
NN
939.565;0;58.0684;190;17.8534;0.544884
938.272;1;150.562;190;275.684;59.546
134.977;0;-217.547;190;55.8416;184.929
1875.61;1;28.8114;190;144.191;172.165
0.510999;-1;29.1611;192.121;144.789;0.0122191
0;0;-287.839;190;68.0174;0.446312
NN
939.565;0;-148.23;190;97.8287;0.159879
NN
939.565;0;19.3234;190;72.6156;2.02064
NN
939.565;0;-392.495;190;233.044;2.41285
NN
939.565;0;385.272;190;-124.918;2.60294
NN
939.565;0;219.376;190;37.3929;4.54871
NN
939.565;0;-108.055;190;-216.186;0.745813
NN
939.565;0;-148.81;190;-174.132;5.09691
NN
939.565;0;-11.8883;190;224.945;5.52555
NN
939.565;0;76.4273;190;276.578;5.89562
0;0;14.1627;190;-88.8709;2.62347
NN
939.565;0;-263.111;190;-87.8632;8.09727
NN
939.565;0;-153.328;190;-22.0938;0.0990483
0;0;281.398;190;96.3797;1.17106
NN
939.565;0;140.349;190;156.932;12.4997
NN
939.565;0;288.648;190;-95.3705;16.9507
NN
939.565;0;34.8797;190;-17.5942;56.6145
NN
939.565;0;0.78659;190;187.157;75.0413
NN
939.565;0;160.357;190;245.576;93.8582
NN
939.565;0;-53.0063;190;-82.4551;1.02553
0;0;149.657;190;357.891;3.03307
938.272;1;-418.568;190;494.855;31.3591
NN
939.565;0;-161.078;190;404.127;107.695
938.272;1;278.418;190;403.263;177.856
NN
939.565;0;-123.789;190;143.036;414.902
NN
939.565;0;-112.099;190;-76.0979;1.00762
NN
939.565;0;-78.8445;190;24.1623;1.42103
0;0;239.557;190;-64.8953;0.579888
NN
939.565;0;-64.1418;190;-86.1508;4.51101
0;0;-435.82;190;-36.0323;0.792286
NN
939.565;0;-82.0678;190;139.539;5.41038
NN
939.565;0;126.762;190;-36.7921;1.57104
NN
939.565;0;-200.85;190;142.422;8.17303
NN
939.565;0;-89.2612;190;414.904;8.52863
NN
939.565;0;-18.5701;190;141.799;31.8203
0;0;-45.2886;190;-11.5151;0.448789
NN
939.565;0;-224.418;190;173.088;0.50701
0;0;121.826;190;-84.993;0.517793
NN
939.565;0;178.705;190;132.298;0.525647
0;0;4.97184;190;156.917;1.0209
0;0;6.52368;190;118.592;1.45687
NN
939.565;0;470.437;190;152.69;2.03006
NN
939.565;0;52.5897;190;230.051;8.34595
NN
939.565;0;-204.524;190;283.477;74.5241
NN
939.565;0;-247.509;190;-82.3029;0.29221
NN
939.565;0;15.1597;190;-59.1383;0.804109
0;0;80.3669;190;89.7156;1.29031
NN
939.565;0;-91.5118;190;-146.945;3.0802
NN
939.565;0;-88.5291;190;154.415;1.21867
NN
939.565;0;-309.432;190;-115.58;7.84303
NN
939.565;0;386.517;190;-360.916;11.2482
0;0;1.87413;190;20.2442;1.38319
NN
939.565;0;-18.5631;190;176.908;5.84141
0;0;240.193;190;-51.0663;1.74739
NN
939.565;0;-174.521;190;26.048;3.03801
NN
939.565;0;99.6159;190;-6.67671;1.87058
NN
939.565;0;-386.78;190;9.6191;19.8436
NN
939.565;0;122.349;190;-43.0224;2.1302
NN
939.565;0;250.881;190;-54.9291;10.7393
NN
939.565;0;-338.056;190;48.0996;30.5812
NN
939.565;0;-129.711;190;205.156;0.54032
NN
939.565;0;240.127;190;254.772;11.5277
NN
939.565;0;151.424;190;-156.021;3.58901
NN
939.565;0;117.896;190;205.891;42.4629
NN
939.565;0;303.854;190;160.996;67.7783
NN
939.565;0;-222.145;190;208.965;1.0385
0;0;-2.95616;190;126.207;3.02496
NN
939.565;0;-31.7878;190;145.021;13.5786
0;0;323.617;190;173.003;2.01131
NN
939.565;0;-79.5294;190;155.17;0.569361
NN
939.565;0;22.9832;190;-139.853;3.79659
NN
939.565;0;-357.789;190;79.3642;92.0896
NN
939.565;0;-126.464;190;-14.3411;127.305
NN
939.565;0;135.286;190;59.0863;20.1576
134.977;0;222.521;190;328.186;590.065
NN
939.565;0;-375.215;190;-303.517;151.924
139.57;-1;-171.047;190;360.315;229.939
NN
939.565;0;351.185;190;-174.738;0.109152
NN
939.565;0;-50.8028;190;150.911;6.45965
NN
939.565;0;-384.77;190;211.819;14.4576
NN
939.565;0;214.437;190;276.349;4.03272
NN
939.565;0;351.363;190;-390.222;8.52099
NN
939.565;0;-124.25;190;305.318;10.458
NN
939.565;0;233.518;190;-166.738;33.1041
NN
939.565;0;38.4049;190;-148.437;75.6419
938.272;1;161.255;190;34.7028;70.8357
NN
939.565;0;-262.216;190;7.46272;33.2231
NN
939.565;0;208.803;190;-30.844;36.1339
938.272;1;-160.866;190;287.57;147.142
NN
939.565;0;-92.3085;190;37.0434;34.5962
NN
939.565;0;144.549;190;298.879;123.288
NN
939.565;0;19.8963;190;331.077;22.1195
NN
939.565;0;-61.0329;190;-55.1956;107.648
938.272;1;-323.823;190;26.6177;9.26147
0.510999;-1;-324.128;190.177;26.6039;0.00419288
NN
939.565;0;-154.021;190;182.965;69.3566
938.272;1;343.871;190;9.60943;14.4377
0.510999;-1;345.413;190.822;9.47329;0.00160285
NN
939.565;0;120.051;190;-31.019;84.71
139.57;1;-83.8765;190;281.111;453.927
0;0;102.523;190;323.818;0.264742
0;0;174.769;190;266.311;0.311011
0;0;16.126;190;289.534;0.224346
NN
939.565;0;209.924;190;126.95;2.94322
NN
939.565;0;-121.055;190;-124.569;1.57074
NN
939.565;0;68.5446;190;144.182;5.88637
NN
939.565;0;-34.4873;190;24.9557;1.35076
0;0;-203.591;190;-62.8867;0.880382
NN
939.565;0;184.874;190;132.323;4.56747
NN
939.565;0;-36.466;190;262.051;51.6945
NN
939.565;0;74.4996;190;81.0086;0.652374
NN
939.565;0;-185.2;190;-7.3806;1.72345
NN
939.565;0;262.319;190;59.8284;0.257505
0;0;47.8585;190;-35.8854;0.623125
NN
939.565;0;-198.519;190;369.807;1.35147
NN
939.565;0;-342.839;190;58.7049;1.51623
0;0;33.1584;190;49.6803;2.04715
NN
939.565;0;-110.022;190;72.4315;2.28604
NN
939.565;0;210.931;190;-58.1914;3.14591
NN
939.565;0;147.935;190;110.245;3.18455
NN
939.565;0;356.039;190;-73.2432;3.84086
0;0;25.7788;190;-94.3802;2.22582
0;0;-89.3907;190;39.9402;2.16314
NN
939.565;0;336.373;190;390.358;11.3808
NN
939.565;0;223.428;190;-199.56;28.4737
NN
939.565;0;-287.162;190;361.279;10.1804
0;0;1.86753;190;383.712;1.30406
0;0;-479.344;190;-437.935;0.771868
NN
939.565;0;-307.216;190;0.14276;0.474541
NN
939.565;0;-286.685;190;350.731;6.48721
NN
939.565;0;-12.3665;190;2.34683;0.851116
NN
939.565;0;73.0869;190;-126.901;2.7952
0;0;256.169;190;15.2725;3.22465
0;0;-341.917;190;-59.9662;1.39175
NN
939.565;0;-141.041;190;63.5865;33.2229
NN
939.565;0;-225.988;190;71.8178;21.1162
NN
939.565;0;61.416;190;144.585;10.5437
NN
939.565;0;-73.7343;190;-16.3153;34.9725
NN
939.565;0;-133.415;190;48.5984;11.3301
NN
939.565;0;58.1325;190;27.3734;27.4279
NN
939.565;0;105.147;190;16.8396;44.9607
NN
939.565;0;449.872;190;304.118;20.4679
938.272;1;484.633;190;313.984;109.88
134.977;0;352.109;190;280.365;274.231
NN
939.565;0;345.625;190;144.146;0.429435
NN
939.565;0;-422.353;190;303.384;4.8815
NN
939.565;0;211.845;190;-90.9491;4.89419
NN
939.565;0;17.7288;190;271.702;5.90021
NN
939.565;0;159.991;190;-277.04;0.0233858
NN
939.565;0;34.9672;190;43.7096;7.31533
938.272;1;220.543;190;-132.379;148.791
134.977;0;104.575;190;82.8;356.103
NN
939.565;0;-34.0116;190;282.045;217.589
NN
939.565;0;-40.8692;190;236.534;41.0753
139.57;1;-51.085;190;322.282;155.917
0;0;-285.809;190;-60.3662;0.516184
NN
939.565;0;59.6116;190;200.176;1.54495
NN
939.565;0;46.8853;190;49.6768;1.85831
NN
939.565;0;-26.9473;190;225.608;3.67682
NN
939.565;0;48.8042;190;-122.397;0.402664
NN
939.565;0;-128.546;190;18.0292;12.1306
NN
939.565;0;168.989;190;-42.0362;0.300469
NN
939.565;0;90.5998;190;318.893;17.8746
NN
939.565;0;144.422;190;386.313;1.41992
NN
939.565;0;51.9094;190;290.246;1.24822
0;0;6.78817;190;58.9903;1.84676
NN
939.565;0;-164.598;190;59.4502;17.5506
NN
939.565;0;162.104;190;-135.95;11.2425
NN
939.565;0;40.4643;190;304.485;94.5422
NN
939.565;0;-146.557;190;-311.252;182.373
NN
939.565;0;327.095;190;191.905;220.141
NN
939.565;0;-379.583;190;275.334;22.6298
NN
939.565;0;-285.149;190;49.9815;0.0197084
NN
939.565;0;92.3136;190;183.216;0.801993
NN
939.565;0;-313.456;190;361.481;2.37896
NN
939.565;0;127.91;190;12.6589;36.2363
NN
939.565;0;215.716;190;263.24;37.2185
NN
939.565;0;-91.7088;190;210.534;88.8238
0;0;-151.867;190;3.421;1.34601
NN
939.565;0;120.893;190;440.765;142.526
NN
939.565;0;79.3361;190;221.786;105.365
938.272;1;48.3267;190;215.623;202.324
NN
939.565;0;72.8847;190;355.171;0.576254
NN
939.565;0;-55.0572;190;-140.182;0.984168
NN
939.565;0;492.1;190;173.064;3.78402
NN
939.565;0;-34.0004;190;13.6217;3.86554
0;0;73.4513;190;110.319;0.510999
NN
939.565;0;-299.791;190;26.4567;6.71007
NN
939.565;0;-24.8363;190;193.25;35.1244
NN
939.565;0;330.757;190;59.3509;0.399968
NN
939.565;0;-175.328;190;235.702;0.461215
NN
939.565;0;150.95;190;-107.557;0.949429
0;0;117.101;190;35.5761;1.58931
NN
939.565;0;164.104;190;249.599;29.2318
938.272;1;27.4594;190;277.768;39.1522
NN
939.565;0;357.195;190;164.315;0.640157
NN
939.565;0;-224.523;190;-19.0047;54.4233
NN
939.565;0;-117.099;190;260.58;163.152
0;0;394.639;190;66.8731;6.28218
NN
939.565;0;389.103;190;290.63;0.900077
NN
939.565;0;31.8149;190;59.585;7.84762
NN
939.565;0;-41.4415;190;72.8523;2.86074
NN
939.565;0;220.769;190;157.811;20.7309
NN
939.565;0;113.226;190;84.223;28.2991
NN
939.565;0;251.693;190;-148.192;49.0745
NN
939.565;0;53.7798;190;-120.031;29.215
NN
939.565;0;193.617;190;-141.883;1.28937
NN
939.565;0;21.4258;190;196.538;2.43755
NN
939.565;0;-117.237;190;325.477;2.81928
139.57;-1;-35.461;190;48.0943;101.234
NN
939.565;0;28.266;190;-31.9574;0.185563
NN
939.565;0;10.6155;190;261.266;0.558637
NN
939.565;0;-170.291;190;299.053;0.321379
NN
939.565;0;-121.03;190;89.7538;3.58411
NN
939.565;0;-384.421;190;99.3526;47.6849
NN
939.565;0;-15.6504;190;383.089;315.591
NN
939.565;0;121.524;190;23.6833;5.63987
NN
939.565;0;-266.029;190;-408.047;0.719073
NN
939.565;0;-90.1083;190;-250.799;8.55864
NN
939.565;0;78.6737;190;-96.5004;3.3473
NN
939.565;0;-48.6812;190;133.583;0.99202
NN
939.565;0;138.959;190;36.7416;0.2358
NN
939.565;0;-226.972;190;98.1208;0.442038
0;0;26.1999;190;434.022;2.32875
NN
939.565;0;182.158;190;37.2276;69.4293
NN
939.565;0;-176.341;190;202.002;0.709865
NN
939.565;0;19.796;190;41.1339;0.82604
NN
939.565;0;265.831;190;-163.919;30.8905
NN
939.565;0;-49.0575;190;236.124;32.4897
NN
939.565;0;-276.811;190;-2.67134;0.306991
0;0;-85.6167;190;147.112;1.33945
NN
939.565;0;-29.4934;190;46.5958;46.0064
NN
939.565;0;270.034;190;61.19;1.23771
NN
939.565;0;-21.0452;190;281.688;3.38102
139.57;1;-115.459;190;352.038;308.401
NN
939.565;0;-17.6356;190;74.6208;8.94316
NN
939.565;0;275.176;190;472.435;12.5401
NN
939.565;0;238.354;190;343.018;0.441558
NN
939.565;0;436.726;190;284.875;23.4395
NN
939.565;0;-64.7038;190;-210.143;28.9926
139.57;1;-428.098;190;102.587;315.775
NN
939.565;0;3.43823;190;195.135;41.2709
938.272;1;46.0534;190;-32.7169;84.2125
0.510999;-1;46.0873;190.167;-32.7581;0.00541737
NN
939.565;0;-82.9046;190;-95.7535;0.555204
0;0;-24.6589;190;75.9303;2.13195
NN
939.565;0;203.166;190;73.2071;2.46395
NN
939.565;0;2.16339;190;289.399;6.85122
139.57;1;20.4933;190;121.152;106.523
938.272;1;-96.6918;190;32.5804;253.028
NN
939.565;0;-202.187;190;229.918;1.87979
NN
939.565;0;-343.136;190;-425.49;3.45841
NN
939.565;0;-38.5089;190;259.336;5.17039
NN
939.565;0;144.556;190;172.613;6.69834
NN
939.565;0;228.994;190;1.55128;0.219662
0;0;-213.94;190;39.4911;1.25121
NN
939.565;0;-200.581;190;-51.1316;25.5714
NN
939.565;0;37.3247;190;-55.0861;18.2839
NN
939.565;0;-51.8689;190;153.021;17.9613
NN
939.565;0;-297.801;190;221.494;4.36473
NN
939.565;0;81.2255;190;94.3646;0.676988
NN
939.565;0;-85.5238;190;-7.40273;18.7376
NN
939.565;0;-177.362;190;242.833;14.3584
NN
939.565;0;129.03;190;364.711;0.618501
NN
939.565;0;-259.059;190;155.387;36.5527
NN
939.565;0;187.883;190;18.9735;35.2076
NN
939.565;0;84.0477;190;118.78;67.9407
NN
939.565;0;-16.1348;190;186.016;0.648975
NN
939.565;0;-72.7229;190;-182.332;0.681998
0;0;-306.835;190;-282.201;0.288859
NN
939.565;0;-185.594;190;128.699;2.01721
NN
939.565;0;15.3579;190;244.426;5.07695
938.272;1;-232.04;190;186.831;42.2602
0.510999;-1;-235.889;192.953;188.813;0.00132348
NN
939.565;0;108.549;190;18.8422;133.937
0;0;-174.206;190;322.816;2.12304
NN
939.565;0;-83.9718;190;78.2934;0.189206
NN
939.565;0;-231.812;190;279.629;5.30538
NN
939.565;0;-181.294;190;-17.7498;0.977221
NN
939.565;0;-319.651;190;-193.061;7.43322
NN
939.565;0;149.002;190;188.756;3.46378
NN
939.565;0;-218.595;190;200.793;2.38658
NN
939.565;0;476.365;190;412.061;23.0291
NN
939.565;0;-26.4944;190;15.3143;1.40948
0;0;-60.9719;190;157.574;0.392275
NN
939.565;0;-26.0957;190;-87.8182;7.43687
NN
939.565;0;-82.0333;190;241.674;9.45635
0.510999;-1;26.2299;190;-92.6075;0.745091
NN
939.565;0;268.906;190;36.8834;1.40031
NN
939.565;0;59.0041;190;114.718;1.34577
NN
939.565;0;-163.237;190;117.929;63.2413
NN
939.565;0;80.5811;190;-232.535;9.48449
139.57;-1;-28.9804;190;149.486;89.5241
139.57;-1;-51.748;190;-41.7475;13.3894
0.510999;-1;-52.0337;191.055;-42.2388;0.0055285
0;0;95.0386;190;151.287;1.66128
NN
939.565;0;-471.004;190;-378.39;0.617241
NN
939.565;0;-40.1688;190;16.6133;2.21235
0;0;-450.204;190;192.785;1.41112
NN
939.565;0;136.794;190;-29.1314;74.8654
NN
939.565;0;-141.394;190;261.611;189.491
0;0;120.977;190;-158.775;1.25525
0;0;64.3366;190;-228.83;0.593731
NN
939.565;0;42.5455;190;-86.3005;3.47913
NN
939.565;0;12.7198;190;-61.3369;0.235374
NN
939.565;0;9.84772;190;-21.4572;1.59691
NN
939.565;0;112.149;190;7.72306;0.95542
NN
939.565;0;-339.303;190;-493.218;24.0086
NN
939.565;0;112.188;190;-42.1289;4.54113
0;0;-291.818;190;-472.025;0.768167
NN
939.565;0;36.7838;190;-343.295;0.231261
NN
939.565;0;237.652;190;238.068;24.9957
NN
939.565;0;202.623;190;-248.082;20.0525
NN
939.565;0;-50.4066;190;-166.964;20.8409
NN
939.565;0;437.259;190;115.072;50.7749
NN
939.565;0;-283.969;190;200.224;21.6556
0;0;287.994;190;176.252;0.127443
NN
939.565;0;43.8071;190;176.661;27.5111
NN
939.565;0;186.253;190;-347.552;141.434
938.272;1;-15.3027;190;11.1079;74.6776
938.272;1;-45.4511;190;40.7973;159.682
0.510999;-1;-48.011;199.123;42.6445;0.10004
NN
939.565;0;-416.313;190;-40.031;132.502
NN
939.565;0;41.5414;190;-278.867;1.5793
0;0;-62.8613;190;-350.232;0.344489
134.977;0;34.0218;190;206.961;198.2
NN
939.565;0;121.509;190;3.14394;0.181504
NN
939.565;0;47.0666;190;27.3805;0.224675
NN
939.565;0;364.702;190;31.7962;1.00169
NN
939.565;0;215.753;190;435.17;1.01842
NN
939.565;0;235.719;190;111.638;1.1355
NN
939.565;0;-121.912;190;195.9;2.7682
938.272;1;30.0694;190;172.11;31.2117
0.510999;-1;30.1553;190.851;172.876;0.00163348
0;0;380.171;190;498.898;1.27013
NN
939.565;0;-109.482;190;-208.642;0.136946
NN
939.565;0;-26.3759;190;5.82574;3.32443
0;0;33.9492;190;62.0402;0.815167
NN
939.565;0;-494.286;190;-381.951;0.406727
0;0;-346.714;190;96.238;2.59615
0;0;26.9723;190;94.0361;1.09942
NN
939.565;0;-269.406;190;-147.612;2.85959
NN
939.565;0;-64.5674;190;437.62;114.891
938.272;1;98.2863;190;176.595;112.234
NN
939.565;0;31.887;190;-53.7872;6.59825
NN
939.565;0;204.097;190;-81.521;0.493769
NN
939.565;0;76.8098;190;-11.3939;7.88766
NN
939.565;0;-29.6555;190;-120.68;1.02107
NN
939.565;0;-89.3784;190;109.687;15.8834
NN
939.565;0;-26.0025;190;-235.875;47.6932
NN
939.565;0;416.364;190;-164.034;38.4748
0;0;308.93;190;-7.6675;2.85725
NN
939.565;0;-73.8883;190;-22.156;179.792
NN
939.565;0;-64.2408;190;86.1224;234.662
