# Parameters: 45 100 10 
# p=10000MeV/c
# L=45cm Pb=100%m d=11.34
0;0;57.1202;190;-241.503;0.49032
939.565;0;-168.206;190;45.9905;2.50406
939.565;0;55.8957;190;-211.759;8.82807
939.565;0;-194.958;190;-79.2233;19.5952
939.565;0;-118.795;190;-194.83;16.9892
939.565;0;-234.862;190;143.942;10.0591
939.565;0;-52.7974;190;-97.3919;0.967312
939.565;0;105.117;190;-14.1643;1.20131
939.565;0;-26.8102;190;-30.6018;2.96969
939.565;0;-158.928;190;300.69;117.132
939.565;0;110.288;190;-65.7454;46.5421
939.565;0;-13.2036;190;-26.9898;0.553877
939.565;0;-179.709;190;10.47;6.37735
939.565;0;39.6786;190;103.973;44.7848
938.272;1;87.5808;190;350.784;26.8236
939.565;0;-139.154;190;180.248;11.3982
939.565;0;22.6958;190;49.9859;45.5764
939.565;0;-114.882;190;-12.1406;6.28629
939.565;0;-112.126;190;141.557;0.297489
939.565;0;-123.881;190;244.129;1.4812
939.565;0;181.839;190;80.0924;1.62965
134.977;0;111.983;190;389.783;391.588
134.977;0;159.514;190;140.069;141.258
939.565;0;190.56;190;188.995;7.35683
547.862;0;-204.7;190;321.668;293.332
939.565;0;108.421;190;188.791;2.16152
939.565;0;-71.5613;190;-108.381;3.62967
939.565;0;212.501;190;251.167;1.19795
939.565;0;406.787;190;278.147;2.25562
939.565;0;101.663;190;106.021;30.9394
939.565;0;46.6684;190;-24.348;39.8479
939.565;0;33.2506;190;208.674;27.2591
939.565;0;-195.966;190;151.156;35.5306
939.565;0;-59.2798;190;75.2852;64.331
939.565;0;284.682;190;402.277;8.98938
939.565;0;-322.413;190;180.259;27.891
939.565;0;82.3211;190;232.438;0.0502537
0;0;-107.762;190;138.618;1.62954
939.565;0;106.462;190;-59.4439;0.694022
939.565;0;8.99872;190;168.904;3.69286
0;0;-78.0478;190;467.423;0.241105
0;0;251.491;190;372.688;0.396243
939.565;0;-88.2155;190;83.286;211.287
939.565;0;-28.4541;190;366.711;175.594
939.565;0;6.86109;190;400.347;66.3379
0;0;-88.1672;190;-49.0916;1.28439
0;0;276.299;190;-83.4346;4.12098
